TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-07-23 16:55:42.006,0.6243276,-0.33655858,-0.15499009,0.35364154,0.69116956,-0.07598357,-0.0734046,0.63802844,0.46652216,0.07437174,0.14019313,0.54881406,0.1505086,-0.15387248,-0.09975651,0.37553844,-0.070902355,-0.30892694,-0.5707793,-6.2085164E-5,1032.3077,834.87177,828.8278,1075.0183,1101.2087,0.2728271484375,-0.05169677734375,0.95751953125,2.4822998046875,-3.00567626953125,1.8841552734375,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:43.038,0.72622067,-0.45819876,0.118912324,0.3852424,0.7183607,-0.104602896,0.036340293,0.60890454,0.34394717,0.08994082,0.32236466,0.5043213,0.11495046,-0.25696623,-0.05001583,0.21648093,0.08257251,-0.17538646,-0.46795014,-0.070737846,676.52014,797.8022,801.02563,655.9707,658.3883,0.27825927734375,-0.04229736328125,0.96063232421875,2.691650390625,-2.594451904296875,2.489776611328125,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:44.057,0.454113,-0.017331226,0.5790567,0.35103226,0.51616025,-0.29906362,0.36671206,0.2300468,0.16847071,-0.054793395,0.3921285,-0.041264158,0.027514245,-0.33990586,-0.14349902,0.0039617983,0.11191691,-0.3627804,-0.38808262,-0.15051481,794.9817,811.0989,815.12823,811.0989,728.0952,0.275390625,-0.05108642578125,0.96258544921875,2.7813720703125,-3.050537109375,2.803802490234375,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:45.078,0.3924253,0.12491882,-0.3359572,-0.012362063,0.2880088,-0.1683561,-0.27158448,-0.21239188,0.33439338,-0.07422431,-0.04218273,-0.040963076,0.115822144,-0.29751238,-0.3081997,0.1242777,-0.07483089,-0.25758004,-0.5596412,0.09375064,714.7985,762.74725,774.0293,689.81683,681.3553,0.275390625,-0.04022216796875,0.9588623046875,3.521575927734375,-2.100982666015625,2.504730224609375,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:46.095,0.2556327,0.64560586,0.31362045,-0.0830843,0.42597777,0.5081829,-0.05547613,-0.07792449,0.17591467,0.5158795,0.14595212,-0.07057221,0.09279598,-0.17879538,-0.24993715,0.03450895,-0.046080053,-0.19120806,-0.39814594,0.19614096,969.45056,814.7253,838.49817,1015.78754,1015.78754,0.27484130859375,-0.04412841796875,0.96295166015625,2.998199462890625,-2.91595458984375,2.97576904296875,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:47.118,0.8561259,0.7425827,0.3170051,-0.0830843,0.13176078,0.038443625,0.15853573,-0.07792449,0.4707148,0.38154688,0.1771266,-0.07057221,0.40126583,-0.18608172,-0.21101837,0.03450895,-0.09798789,-0.2304026,-0.37992778,0.19614096,670.07324,794.9817,789.7436,647.1062,601.1722,0.2740478515625,-0.053466796875,0.96051025390625,3.289794921875,-2.310333251953125,2.071075439453125,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:48.133,0.58779687,0.42901775,0.70269483,-0.0830843,0.36595333,-0.25037286,0.5939552,-0.07792449,0.5414076,-0.080842316,0.5052225,-0.07057221,0.258482,-0.20577168,-0.18113461,0.03450895,-0.04650503,-0.216845,-0.47630394,0.19614096,760.32965,811.9048,806.26373,760.32965,583.8461,0.27398681640625,-0.035400390625,0.9622802734375,3.2598876953125,-2.773895263671875,2.61688232421875,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
